arch_id,name,link,categories,notes,num_nodes,num_edges,category_list
ZCj2wuKBBu4,Nike: A Social Graph at Scale with Amazon Neptune,https://www.youtube.com/watch?v=ZCj2wuKBBu4,data_ingestion,"This team works on representations of user relationships (graphs) with categories (interests).
    Autoscaled EC2 instances write to the graph database.

    WHY_SERVICE:
    In the first version of this system, they used Cassandra instead of Neptune.
    Schema fit Neptune model better than cassandra
    Cassandra was maintenance heavy (as it was not managed). Cassandra was EC2 based.
    Neptune is managed and the representations of graphs are simpler so easy to use.",9,9,data_ingestion
9-a9Y5THTYo,Vitesco Technologies Cloud Foundation: A Scalable and Automated Cloud Landing Zone,https://www.youtube.com/watch?v=9-a9Y5THTYo,control,"Manufacturer of owertrain technology for sustainable mobility
    IT challenge: 50 locations, 1000+ servers, 300 databases, 300+ app in 2 years
    System allows internal users to create AWS accounts directly and very fast while satisfying standard
    The system has already created 850 accounts
    AWS Control Tower is used to first create the actual account
    The email sent by SES contains how to access & use the account, and owner's responsibility
    Each change in configuration reaches customer account in less than 3 hours through code pieline (applied to Dev account first, then QA accounts, and finally Prod accounts)",7,6,control
co4_t2gN1T8,AC3: Multi-stage Geospatial Data Lake with Step Functions (LIVE),https://www.youtube.com/watch?v=co4_t2gN1T8,interactive,"Converting manual process using spreadsheets to automated analytics. The geo spatial python libraries are huge and exceed the Lambda sizes - which is taken care by identifying the dependencies for different actions and splitting them up into multiple lambda functions. Concurrent request execution - 500 documents a day, 2 days faster to get the geo tiff file converted to land xml.",9,16,interactive
vdujJAab1LM,ShopFully International Group: Serverless Global Log Ingestion  Analytics System Italian,https://www.youtube.com/watch?v=vdujJAab1LM,data_ingestion,"Processing logs from different parts of the world.
    Per day: 3M users, 30M events, 50GB data.",9,10,data_ingestion
XmIhHtPJWog,HDI Group: Automated Security and Compliance Issue Remediation Using Cloud Native Services,https://www.youtube.com/watch?v=XmIhHtPJWog,interactive,"Germany insurance company (-> security & compliance matters), modern data platform to maintain & develop secure data enabled end products
    20 accounts, 50+ Lambda (i.e. protection from 50+ security incidents) now
    AWSConfig, GuardDuty, AccessAnalyzer, and Fargate are ingesting findings to SecurityHub
    Lambda can be triggered manually or automatically
    SecurityHub can export findings to ServiceNow, ServiceNow can create incidents

    Future: More lambda functions, convert Lambda to controls for CI/CD pipelines, make ServiceNow a central view (eg. control standards, manage findings)",10,10,interactive
5vR5aN_xdI0,Splunk: Data at Scale by Decoupling Compute and Storage LIVE,https://www.youtube.com/watch?v=5vR5aN_xdI0,data_ingestion,"big data platform. they do separation of storage from compute using s3 and ec2. ec2 provides great caching capability. helps with cost savings
    and resilience. this s3 also acts as datasource for customers s3 buckets. decisions for what data stored where?
    eviction of data from caching tier if not being searched enough. customers can get their data from glacier through the ui as well.
    future? private link to send data directly.",9,10,data_ingestion
h0HE3bOEiMk,HDFC Life: Event Driven DataLake and Recovery,https://www.youtube.com/watch?v=h0HE3bOEiMk,control,"DynamoDB powered data lake platform. DynamoDB is cheaper than S3 when it comes to event driven scenario.
    DynamoDB also has the `streams` feature which can trigger lambdas on events (like in case of errors).
    These lambdas are also used to achieve other business objectives.
    S3 and Athena serve as a recovery mechanism.
    While data is pushed to DynamoDB, it is also pushed to S3 (but only the top layer). During recovery layers 
    are built within S3 using Athena and then pushed to DynamoDB.",7,9,control
mxKhbU_ToMs,MindTouch: Modernizing Legacy C Applications to  NET Core on AWS Lambda,https://www.youtube.com/watch?v=mxKhbU_ToMs,compute_intensive,"Video describes migration of their monolith app to microservices.
    Some functions are still done by the monolith running on EC2.
    The app running on EC2 emits events (that need to be serviced). These are classified based on topic and sent to various SQS queues for execution.
    The execution pipeline is not described.
    Error handling is done using another SQS queue (Dead Letter Queue) which gets failed events from various SQS queues.
    These failed events are then stored to a database which is accessible by developers using a UI.
    There is a cron job which is triggered periodically and submits failed events back to execution queues for retry.",9,13,compute_intensive
U8xlmurP-6o,Simplex: Building a Scalable Serverless Cryptocurrency Platform,https://www.youtube.com/watch?v=U8xlmurP-6o,interactive,"Simplex builds cryptocurrency wallet system for financial institutions.
    Note the system is an N x M mapping (companies x currencies). In the graph we are only showing one company and one cryptocurrency.
    Mainly two flows -- withdrawing and depositing.
    Block data is to be processed (several gigabytes). A new system would take days to catch up and so snapshots are persisted in EBS.
    Main security concern is managing access to the private keys used for transactions. Key is managed offline to avoid hacking attempts.
    For online operation requirements, the keys are managed using CloudHSM. CloudHSM <> EC2 link is a private link.",10,10,interactive
Ccutfm_Srzw,Zulily: A Compelling Suggestive Search Experience Using Amazon DocumentDB with MongoDB Compatibility,https://www.youtube.com/watch?v=Ccutfm_Srzw,interactive,"Suggestive search experience, basically recommendations but only based on search data of other similar users.
    Kinesis > KinesisDataStream > Kinesis pattern is being used for data filtering (real time filtering with no servers involved!).
    Initially they were planning to use MongoDB (as their team is expert at it) but decided to use DocumentDB due to low maintenance overhead and ease of use.",11,14,interactive
Dxq_U1TNx1s,TCS: GeoSpatial Data Analysis Using TCS Digital Platform for NextGen Agriculture DNA,https://www.youtube.com/watch?v=Dxq_U1TNx1s,"data_ingestion,compute_intensive","GeoSpatial data analysis (329 hectares of area) for agriculture related usecases - soil health, yield, etc. Sources:
    1. Open Source satellite data by ISRO and NASA.
    2. Registry of Open Data provided by Amazon in an S3 bucket. They are using it because this reduces data transfer costs. Also this data is already well preprocessed.
    3. Data coming from field agents and managers.
    SageMaker is used because of the parallel execution of jobs in it -- provides much needed scalability.
    CloudFront helps cache the data to provide better user experience and reduce transfer costs when maps are consumed by the users.",11,17,"data_ingestion, compute_intensive"
aY-wF9g0qkM,globaldatanet: Using AI to Build a Multi-Tenant SaaS Construction Site Monitoring Solution,https://www.youtube.com/watch?v=aY-wF9g0qkM,interactive,"Image processing for images taken by cameras as construction sites.
    The edge device (camera) submits input images via SFTP.
    Rekognition is used to blur persons and license plates.
    There are two processing paths.
    First is immediate that uses Rekognition to generate output as soon as image is received.
    Second is to get better accuracy using a batch job that runs overnight.
    About 86k images are processed every day.",10,14,interactive
KQ6Fg206O9U,VietJet: Proactively Defending Your Systems from Bad Bots,https://www.youtube.com/watch?v=KQ6Fg206O9U,data_ingestion,"Video describes security measures to prevent DDoS attacks.
    Incoming requests are passed through a WAF. They also have additional business logic (some pattern matching) in LambdaAtAEdge.
    This provides even more safety. Athena and QuickSight provide their business analysts insights into the data.
    Based on the insights, the company analyst may add more patterns (to block) in the LambdaAtEdge to save system during attacks.
    Their booking system runs on EC2. It is not shown how it connects with the other components. One can assume that accepted requests
    eventually land there.",10,14,data_ingestion
TTlyNWh0gjM,Zoho Site24x7: Building Scalable Realtime User Monitoring Systems on AWS,https://www.youtube.com/watch?v=TTlyNWh0gjM,control,"end-to-end ops of business. monitorING application use case. Site24*7. 
    real user monitoring issue on their own servers. so used AWS. why autoscaling? 25mil/day, peak is double.
    use cassandra for high availability. customers are across the globe. this architecture is for single region.
    global is different. future? geo-based route53.",11,15,control
RCWl0rf8lpE,Cognizant: Beyond Prediction with a Unique Evolutionary AI Platform,https://www.youtube.com/watch?v=RCWl0rf8lpE,compute_intensive,"Use evolutionary algorithms to generate ANN architectures.
    Run candidate architectures in user's subscription and get feedback.
    Use feedback to generate more architectures -- and iterate.
    Note only EC2_1, S3_1, and ECR are running in company's subscription.
    EC2_1 is where ENN Service is running. There is a mention of using a Kubernetes Cluster and using kOps to manage it.
    EC2_2 is running under customer's account. The company also provides libraries and configuration data which the customer can use to interact with the SaaS system.
    EC2_3 (called Studio ML Workers) is not actually a single EC2 but rather a cluster. This cluster is also running in customer's account.",7,10,compute_intensive
JYeXbUdFOdw,Noventiq: Harnessing Search and Analytics with Event-Driven Architecture on Amazon OpenSearch,https://www.youtube.com/watch?v=JYeXbUdFOdw,"data_ingestion,interactive",1.5 billion records. get reports in seconds - reduced from 2 days. Open search analyzer to fine tune queries. event driven architecture as the 5 billion records. Graviton2 to optimize the cost. saved 20-30 percent of operational cost which is $100k.,8,14,"data_ingestion, interactive"
ZA_0RMeeWpY,Dome9: CloudBots Make Compliance Easy,https://www.youtube.com/watch?v=ZA_0RMeeWpY,compute_intensive,Provides visibility into what is happening and do remediations if required. Single Lambda to make remediations in multiple customer accounts. Lambdas run in customer accounts as the data is confidentian and Dome9 need no access to it.,5,8,compute_intensive
YrEc8oMIxDs,Thales: Automate Security Threat Detection and Remediation with AWS Security Services French,https://www.youtube.com/watch?v=YrEc8oMIxDs,data_ingestion,"Security event data ingest pipeline, that accepts inputs from multiple sources and triggers events on a
    number of thirdparty apps for efficient troubleshooting and monitoring.",10,14,data_ingestion
fppIOuRMI2g,Instructure: Elevating Digital Education to the Next-Level Event Driven CI/CD Deployments Globally,https://www.youtube.com/watch?v=fppIOuRMI2g,control,"learning platform. **Work replicated across regions**. SNS for fanout.
Flow: git -> CI/CD pipeline -> writes manifest to S3 -> SNS -> fanout to all regions -> lambda functions (reads from S3) -> DYNAMIC CLOUDFORMATION template files. -> deployment queued to SQS for fault tolerance & retry -> EKS",7,7,control
hlVnmCfydIs,Traeger Provisions: Personalizing Customer Support Experiences on AWS,https://www.youtube.com/watch?v=hlVnmCfydIs,"data_ingestion,interactive","",11,13,"data_ingestion, interactive"
jV8DwutbXbg,Tandem Bank: Processing Transaction Data using AWS Lambda with NLP,https://www.youtube.com/watch?v=jV8DwutbXbg,data_ingestion,Connect all other banks to collect the transaction data. Only one lambda can be connected to a kinesis shard and the amount of data ingestion is huge. To keep up with the demans data is published to SQS. SQS with lambda can scaleout well. NLP used to extract transaction related data from different banks statements. Use their own NLP model and use Jenkins & Cloud foundation to update the model instances. Questions - why not use S3 to use the transactional statements before processing?,7,11,data_ingestion
S-JSSZZaa94,Samsung Health: Scaling Mobile Application Development with Amazon EKS,https://www.youtube.com/watch?v=S-JSSZZaa94,interactive,35000 requests per second from all over the world. why containers? improved cloud usage. previously build application binary files and then deployed.why EKS? no need of setting up plane. multiple AZs so high availability. 15 applications on each cluster. multiple services on each application. prometheus for application monitoring. cloud watch for infra.,8,11,interactive
lecbHMBD8KQ,Kaleido: Blockchain Cloud at AWS Speed,https://www.youtube.com/watch?v=lecbHMBD8KQ,other,"This video explains how Kaleido can be used to build DApps on the cloud.
    Unlike other studies, here the AWS services are intereacting with Kaleido's services to interact with a blockchain.
    The services in the graph are just shown for a minimal example. A real application can have much more complex architecture.",12,8,other
pCZ0bxgBL5c,Shin Software: How to Implement a Platform for the Creation of Interactive 3D Applications (Italian),https://www.youtube.com/watch?v=pCZ0bxgBL5c,interactive,want to move to even more cloud native stuff (move from RDS to Aurora),8,15,interactive
hFx0EF9KEZU,Buzzvil: Segment Processing and Provision for Ad Recommendation Korean,https://www.youtube.com/watch?v=hFx0EF9KEZU,"data_ingestion,compute_intensive,interactive","Hard to categorise since there are 3 clear flows here.
    1. Data ingestion of user behaviour and converting it into actionable data.
    2. Admin work to compute recommendations based on policies.
    3. Generating recommendations when a request is made.",15,23,"data_ingestion, compute_intensive, interactive"
StSuG6-iKW4,ThingCo: Billions of Data Points Per Day with a NextGeneration Serverless Telematics Platform,https://www.youtube.com/watch?v=StSuG6-iKW4,interactive,"Company: collect driving data to provide benefits like cheaper insurance, quick localization upon accident
    IOT Core has rules engines to decide where the data is sent to
    IOT Defender is used to ensure that fleet is protected
    Scale: billions of events per day
    Lex triggers step functions corresponding to the customer's response",10,7,interactive
Bi-1xjXvKgs,tixCraft: Handling Millions of Ticketing Requests with AWS,https://www.youtube.com/watch?v=Bi-1xjXvKgs,interactive,ticketing system - needs to handle high volume of concurrent users. Based on the predicted workload peak provision EC2 and ELB. Use spot block to preserve spot instances for some time. Future plans to explore container technology.,5,6,interactive
j-lPgPGBTwQ,Halter:Building the Future of Farming with IoT Enabled Livestock and Pasture Management,https://www.youtube.com/watch?v=j-lPgPGBTwQ,data_ingestion,"This product has two flows (mainly). The first is data ingest that starts from the IoT device -> processing -> S3.
    The second flow is to fetch queried data to farmer's web app (data dashboard, a location heatmap in this case).
    IoT Device : a collar, solar powered gps enabled, uses sound and vibrations to give cues to the cows
    Connectivity challenge since farms are remote.
    1. Collars can talk to backend using WiFi (great for throughput but uses lot of power). Backend is IoTCore in this case.
    2. Collars otherwise use LoRa (long range low power technology). Backend is a thirdparty software on EC2 here.",11,16,data_ingestion
iwZLadQ3XpY,Riot Games: A new data ingest pipeline for league of legends using MSK,https://www.youtube.com/watch?v=iwZLadQ3XpY,data_ingestion,"Api in EKS,  Network can become congested (between AWS and riot direct network), hybrid architecture, 
Benefit:Within 5 minute engagement analytics of a patch rollout. (Seems interactive than batchy).

Scale:
 ~millions in 20+ shards(global), 8TB day/data, 1/2 million events/second, 

Benefit: time to get information from 6-24 hours -> 5 minutes.
Novely: Hybrid architecture	

Dataflow:
	Users/servers -> EKS -> MSK (managed streaming for kafka) 5 regions autoscale up/out, 
	MSK has spark job -> S3 (data lake) 
	Consumer uses GLUE, a metadata store (databricks?)
Servers buffer data using MirrorMaker to send data to MSK (network congestion at peak players)",7,7,data_ingestion
aQFztbu0BG0,Discover Financial Services: Enabling a PCI Compliant Data Science Platform,https://www.youtube.com/watch?v=aQFztbu0BG0,data_ingestion,use two accounts (PCI and PROD) to segregate data; PCI account only handles security and data processing; PROD account runs analytics and machine learning. PCI compliance is only required for PCI account,8,8,data_ingestion
wbh51O3QrE4,Mahindra Electric: Building a Connected Electric Vehicle Platform on AWS,https://www.youtube.com/watch?v=wbh51O3QrE4,data_ingestion,electriv vehicle tech. NEMO - next gen. mobilioyty. connected shared service to customers.reliability is very important. they store data atleast for 3 days in kinesis.terabytes of data in S3. Glue is used to scan curate and transform the data.,10,10,data_ingestion
oEmuI32GYww,LG Electronics  ThinQ: Data Lake Storage for Connected Devices,https://www.youtube.com/watch?v=oEmuI32GYww,data_ingestion,"appliances equipped with AI. wifi modules installed, scalability and safety were important. 
    its a datalake based on AWS used for storage and analysis. why iot core? for 24*7 stability.",10,5,data_ingestion
l0hlxVNmJPI,eCloudvalley: Build Up An EnterpriseLevel IoT Platform In One Minute Mandarin,https://www.youtube.com/watch?v=l0hlxVNmJPI,data_ingestion,"The tenant is able to use template to quickly setup the system
    Communication to IoT Core is through MQTT
    Data is stored in the DynamoDB or S3 created on the customer's account rather than platform's account",14,4,data_ingestion
E8BGpIxzYc4,TownSq: Providing Performance Insights to Community Managers,https://www.youtube.com/watch?v=E8BGpIxzYc4,data_ingestion,"Community management platform; the system is used both for users and the company itself BI.
    The processed data has two ways of being queried: one is transformed into a star schema with the fact table loaded into Aurora (for customers), and the other is queried directly from S3 using Athena (for BI). For the second case, the video mentions they don't use Redshift because that needs to be updated all the time. This is also interesting takeaway: Aurora is for known, repeatedly issued queries (for customers) while BI may have many ad-hoc queries.

    UserCompanyDataStream is a MongoDB changes stream.",10,11,data_ingestion
EiljRL0977M,Neumora Therapeutics: Advanced MRI Precision Medicine and Brain Data Analysis Visualization at Scale,https://www.youtube.com/watch?v=EiljRL0977M,compute_intensive,"Healthcare data processing. Compute framework for company's data scientists.
    AWS Batch acts as the orchestrator. Batch launches EC2 instances (act as compute layer).
    FSX storage is mounted onto the EC2 instances and data is fetched from data lake to FSX.",7,13,compute_intensive
EW4X5z7m-0U,Vanguard: A Modern Network TAP Solution for The Cloud,https://www.youtube.com/watch?v=EW4X5z7m-0U,data_ingestion,"Video is about network taps and related security.
    Tap: capture network traffic and send it somewhere else to use for analytics.
    Capture all the AWS traffic and send it to the legacy on-premise system.
    This video is a lot more detailed compared to other videos in the series.
    Multiple accounts are being used in this architecture.
    (ELB, EC2) represent an application account. There are many such applications.
    (Kinesis, DynamoDB) are in the security account. The two accounts interact via PrivateLink.
    Lambda@Edge is used to extract the layer 3 network info of a packet, because in later hops this info gets lost. This info is key for analytics.
    2 EC2 servers. First terminates the encrypted connection.
    Second makes Use of loopback intf. The traffic is therefore not leaving the EC2. An agent sniffs the loopback data and captures data unencrypted.
    Agent batches all data and sends to Kinesis over a PrivateLink (cross account communication through PrivateLink).
    Scaling is manual. They configure number of shards in Kinesis based on observed traffic volume.
    Handling ordering of traffic in Kinesis. All packets representing a single session must stay on a single shard. Same session - same port, so use port as hashkey for kinesis stream!
    Legacy consumers spread across mutliple datacenters. (Primary-Backup kind)
    DynamoDB is being used as sort of a locking mechanism for graceful failover. Legacy systems stay in sync with DynamoDB, so failures can be detected and failovers can be done easily.",9,11,data_ingestion
DnTQ3matqts,ecofit: Responsive Lambda-based Microservices at Scale (LIVE),https://www.youtube.com/watch?v=DnTQ3matqts,"data_ingestion,interactive","Platform to fitness club for their equipment utilization/maintenance/purchasing decisions.
    IoT systems have specific concerns of sensors going offline.",14,14,"data_ingestion, interactive"
sKksbPPDznM,Macquarie Bank: Securing Payment Websites at the Edge Serverless-ly (LIVE),https://www.youtube.com/watch?v=sKksbPPDznM,interactive,"cloud first approach
    serverless for secure access
    edge to reduce latency
    WAF and shield to protect applications and infrastructure
    HA and secured payment solution
    60 EC2 instances were replaced with this architecture
    save time and effort and also 80 percent of the cost
    Heavily simplifies PCI compliance to ensure security as the responsibility is offloaded and shared with AWS",6,8,interactive
LYP98nPBj2A,Singtel: Next-Generation Mobile Financial Services Platform on AWS and Amazon Aurora PostgreSQL,https://www.youtube.com/watch?v=LYP98nPBj2A,interactive,"Arora over Oracle DB - HA, automation, cost. 7-10 transactions/sec, can handle 50transactions/sec",5,8,interactive
CDCLwX2fo2g,Ztore: Building a Recommendation System on AWS (Cantonese),https://www.youtube.com/watch?v=CDCLwX2fo2g,"compute_intensive,interactive",why use fargate/ecs: because data engineers run most ofthe system and don't want to deal with infra. Why dynamodb? How dealwith scalability? Fargate engine. talks about scalability. (100x).talks about methods considered to load model into app.Uses the benefit the redeployability of ECS,8,14,"compute_intensive, interactive"
Fd2c7NDYfpo,"Publicis Sapient: A Secure, Scalable & Self-provisioning Process to Create 20,000 accounts with AWS",https://www.youtube.com/watch?v=Fd2c7NDYfpo,control,"help clients with digital business transformation. two lambdas - one for validation, one for creation.replaces IAM with SCM for better management of organization of users. budget alarms of SES used for budget control, to limit usage.",8,12,control
ItpY_KKR94k,The Orchard: How the 'Kafka Data Highway' Boosts Developer Productivity & Enables Business Processes,https://www.youtube.com/watch?v=ItpY_KKR94k,data_ingestion,"- Music distribution services. tracks loyalty etc.
     - Core: messaging bus for interoperability between heterogenous systems
     - Systems can subscribe and pull from queue.
     - Core: MSK as central queue
     - a) real time replication b/w data sources, b) Event based architecture.",8,7,data_ingestion
NfUwtK8ALtw,MX Player: Achieving Massive Scalability Using Amazon EKS with Spot Instances,https://www.youtube.com/watch?v=NfUwtK8ALtw,compute_intensive,"Scale: 300M+ MAU, 200 thousand hours of video content
notes: OTT (over the top). Autoscaled up up to 3K instances. Use h.266 encoding for better network savings (both for client, and CDN costs). Multi-codec transformation.
Key technologies used: SQS, Spot Fleet (autoscaling), Elasticache, S3, Cloudfront, GPU/CPU mix.

Video ingestion:
	Step 1: pre-transcoding (audio/subtitle) FLEET invoked, SQS message, job create in ELASTICACHE
	Step 2: data to SQS, invoke transcoding (video) FLEET autoscaled. Data pull from S3. Mark task done in ELASTICACHE. Write data to S3. 
User: talks to CLOUDFRONT, which pulls from S3.",9,16,compute_intensive
0wnNlOg42dc,Spyne.AI: High-Quality Product Visuals at Scale with AI on AWS,https://www.youtube.com/watch?v=0wnNlOg42dc,compute_intensive,"",8,12,compute_intensive
chQ1phTqvnY,Hi Res Cam: High Performance Object Detection with AWS Lambda Rekognition  TensorFlow German,https://www.youtube.com/watch?v=chQ1phTqvnY,"data_ingestion,compute_intensive","Hi.Res.Cam operates high-definition webcams for construction plans, monitoring, and marketing for construction sites
    Cameras are deployed worldwide to delivery high definition data to S3
    Rekognition is used for scene detection for future labeling
    The ML framework does object recognition in the image
    All lambda functions are in parallel
    Scale: two million S3 transactions daily
    RDS may be used to replace DynamoDB",10,24,"data_ingestion, compute_intensive"
aOZ4H98XROc,Cyxtera: How to Enable Secure Zero Trust Access to AWS Resources  Hybrid Architectures,https://www.youtube.com/watch?v=aOZ4H98XROc,data_ingestion,56 datacenters. security around cloud computing.,8,9,data_ingestion
